k-point #     1:    0.000000    0.000000    0.000000    0.004630
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.68158    0.91816    0.47353   -0.11891   -0.24383   -0.35549    0.23658   -0.20805    0.73980
 
k-point #    16:    0.166667    0.500000    0.666667    0.055556
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
   5    -3.10434   -3.86404   -3.61504   -2.48318    0.36707   -1.72348   -0.75970   -0.51070    0.78448
   6    -3.10434   -3.86404   -3.61495   -2.48318    0.36714   -1.72348   -0.75970   -0.51060    0.78438
   7    -3.10394   -3.86356   -3.60977   -2.48380    0.37024   -1.72417   -0.75963   -0.50584    0.77853
   8    -3.10394   -3.86356   -3.60978   -2.48380    0.37023   -1.72417   -0.75963   -0.50585    0.77855
   9    -0.09150   -0.27662   -0.31414   -0.66409    0.15661   -0.47897   -0.18512   -0.22264    0.69976
  10    -0.09150   -0.27662   -0.31412   -0.66409    0.15663   -0.47897   -0.18512   -0.22262    0.69958
  11     0.05603   -0.04300   -0.16827   -0.52362    0.06929   -0.42459   -0.09903   -0.22429    0.72658
  12     0.05603   -0.04300   -0.16826   -0.52362    0.06930   -0.42459   -0.09903   -0.22429    0.72658
  13     0.28956    0.45314    0.08662   -0.23334   -0.16390   -0.39692    0.16358   -0.20293    0.76771
  14     0.28956    0.45314    0.08662   -0.23334   -0.16391   -0.39692    0.16358   -0.20294    0.76763
  15     0.43810    0.65430    0.23413   -0.21559   -0.21795   -0.43178    0.21619   -0.20397    0.72994
  16     0.43810    0.65430    0.23414   -0.21559   -0.21794   -0.43178    0.21619   -0.20396    0.72975
  17     0.57863    0.83186    0.37322   -0.20060   -0.25696   -0.45383    0.25323   -0.20541    0.73004
  18     0.57863    0.83186    0.37319   -0.20060   -0.25700   -0.45383    0.25323   -0.20544    0.72994
  19     0.66573    0.92723    0.46003   -0.18259   -0.26565   -0.44408    0.26150   -0.20570    0.72540
  20     0.66573    0.92723    0.46003   -0.18259   -0.26566   -0.44408    0.26150   -0.20571    0.72539
 
