k-point #     1:    0.000000    0.000000    0.000000    0.002778
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  23     0.20545    0.02277   -0.07737   -0.93220    0.15899   -0.74952   -0.18268   -0.28282    0.67961
  24     0.20545    0.02277   -0.07737   -0.93220    0.15898   -0.74952   -0.18268   -0.28283    0.67968
  25     0.32447    0.62568    0.09399   -0.50605   -0.24874   -0.80725    0.30120   -0.23048    0.69068
  26     0.32447    0.62568    0.09394   -0.50605   -0.24879   -0.80725    0.30120   -0.23053    0.69041
  27     0.34402    0.66770    0.11405   -0.52698   -0.26949   -0.85066    0.32368   -0.22997    0.67806
  28     0.34402    0.66770    0.11409   -0.52698   -0.26945   -0.85066    0.32368   -0.22994    0.67821
  29     0.36370    0.68414    0.13093   -0.52718   -0.26972   -0.84762    0.32044   -0.23277    0.66927
  30     0.36370    0.68414    0.13100   -0.52718   -0.26964   -0.84762    0.32044   -0.23270    0.66954
  31     0.45881    0.77306    0.22646   -0.61869   -0.26284   -0.93294    0.31425   -0.23235    0.66839
  32     0.45881    0.77306    0.22642   -0.61869   -0.26289   -0.93294    0.31425   -0.23239    0.66822
 
k-point #    20:    0.000000    0.500000    0.100000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.12873   -0.05428   -0.15509   -0.93916    0.15836   -0.75615   -0.18301   -0.28382    0.69416
  21     0.15833   -0.00920   -0.12480   -0.91376    0.14410   -0.74622   -0.16754   -0.28314    0.70065
  22     0.15833   -0.00920   -0.12484   -0.91376    0.14405   -0.74622   -0.16754   -0.28317    0.70084
  23     0.20804    0.02708   -0.07507   -0.93879    0.15698   -0.75783   -0.18096   -0.28311    0.68397
  24     0.20804    0.02708   -0.07508   -0.93879    0.15698   -0.75783   -0.18096   -0.28312    0.68400
  25     0.32827    0.63953    0.09842   -0.50606   -0.25749   -0.81732    0.31126   -0.22985    0.68565
  26     0.32827    0.63953    0.09839   -0.50606   -0.25753   -0.81732    0.31126   -0.22988    0.68547
  27     0.34461    0.65461    0.11336   -0.53498   -0.25792   -0.84499    0.31000   -0.23125    0.68085
  28     0.34461    0.65461    0.11337   -0.53498   -0.25790   -0.84499    0.31000   -0.23124    0.68089
  29     0.36326    0.68676    0.13086   -0.52517   -0.27221   -0.84867    0.32350   -0.23239    0.66920
  30     0.36326    0.68676    0.13092   -0.52517   -0.27214   -0.84867    0.32350   -0.23233    0.66942
  31     0.44748    0.74991    0.21647   -0.61588   -0.24992   -0.91831    0.30243   -0.23100    0.68007
  32     0.44748    0.74991    0.21650   -0.61588   -0.24989   -0.91831    0.30243   -0.23098    0.68017
 
k-point #    21:    0.000000    0.500000    0.200000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13092   -0.06060   -0.15429   -0.91104    0.16460   -0.71952   -0.19152   -0.28521    0.68705
  21     0.15469   -0.01102   -0.12690   -0.91925    0.14436   -0.75353   -0.16572   -0.28159    0.69648
  22     0.15469   -0.01102   -0.12691   -0.91925    0.14435   -0.75353   -0.16572   -0.28160    0.69652
  23     0.20535    0.02942   -0.07723   -0.93346    0.15281   -0.75752   -0.17594   -0.28258    0.68596
  24     0.20535    0.02942   -0.07722   -0.93346    0.15281   -0.75752   -0.17594   -0.28258    0.68596
  25     0.32990    0.64337    0.09975   -0.51037   -0.25994   -0.82384    0.31347   -0.23016    0.68300
  26     0.32990    0.64337    0.09974   -0.51037   -0.25995   -0.82384    0.31347   -0.23017    0.68295
  27     0.34694    0.65166    0.11535   -0.53685   -0.25320   -0.84157    0.30472   -0.23159    0.68173
  28     0.34694    0.65166    0.11530   -0.53685   -0.25326   -0.84157    0.30472   -0.23164    0.68151
  29     0.36505    0.69088    0.13298   -0.52816   -0.27401   -0.85399    0.32584   -0.23207    0.66844
  30     0.36505    0.69088    0.13301   -0.52816   -0.27397   -0.85399    0.32584   -0.23204    0.66856
  31     0.42954    0.73015    0.19993   -0.60150   -0.24687   -0.90210    0.30061   -0.22962    0.69031
  32     0.42954    0.73015    0.19996   -0.60150   -0.24683   -0.90210    0.30061   -0.22958    0.69046
 
k-point #    22:    0.000000    0.500000    0.300000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13170   -0.06426   -0.15359   -0.90346    0.16871   -0.70751   -0.19595   -0.28529    0.68188
  21     0.16347   -0.00538   -0.11919   -0.92186    0.14601   -0.75300   -0.16885   -0.28266    0.69792
  22     0.16347   -0.00538   -0.11920   -0.92186    0.14600   -0.75300   -0.16885   -0.28267    0.69798
  23     0.19767    0.02268   -0.08459   -0.92344    0.15229   -0.74845   -0.17499   -0.28226    0.68497
  24     0.19767    0.02268   -0.08460   -0.92344    0.15228   -0.74845   -0.17499   -0.28227    0.68502
  25     0.31985    0.61925    0.08884   -0.50715   -0.24758   -0.80655    0.29940   -0.23101    0.68907
  26     0.31985    0.61925    0.08886   -0.50715   -0.24757   -0.80655    0.29940   -0.23099    0.68923
  27     0.35118    0.67955    0.12254   -0.52561   -0.27218   -0.85398    0.32837   -0.22863    0.67764
  28     0.35118    0.67955    0.12250   -0.52561   -0.27223   -0.85398    0.32837   -0.22868    0.67747
  29     0.36994    0.69073    0.13730   -0.54020   -0.26975   -0.86099    0.32079   -0.23264    0.66751
  30     0.36994    0.69073    0.13731   -0.54020   -0.26973   -0.86099    0.32079   -0.23263    0.66754
  31     0.41786    0.72580    0.18998   -0.59919   -0.25187   -0.90713    0.30794   -0.22788    0.69258
  32     0.41786    0.72580    0.19002   -0.59919   -0.25183   -0.90713    0.30794   -0.22784    0.69273
 
k-point #    23:    0.000000    0.500000    0.400000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13560   -0.06314   -0.15082   -0.91061    0.16997   -0.71187   -0.19874   -0.28642    0.68502
  21     0.16420   -0.00800   -0.11830   -0.91837    0.14945   -0.74616   -0.17220   -0.28250    0.69367
  22     0.16420   -0.00800   -0.11831   -0.91837    0.14944   -0.74616   -0.17220   -0.28250    0.69373
  23     0.19340    0.01309   -0.08970   -0.92205    0.15636   -0.74174   -0.18031   -0.28310    0.68415
  24     0.19340    0.01309   -0.08972   -0.92205    0.15633   -0.74174   -0.18031   -0.28312    0.68426
  25     0.30741    0.60324    0.07697   -0.49213   -0.24395   -0.78796    0.29583   -0.23045    0.69906
  26     0.30741    0.60324    0.07699   -0.49213   -0.24392   -0.78796    0.29583   -0.23042    0.69923
  27     0.35127    0.70042    0.12518   -0.51218   -0.28884   -0.86133    0.34915   -0.22609    0.67363
  28     0.35127    0.70042    0.12512   -0.51218   -0.28891   -0.86133    0.34915   -0.22615    0.67339
  29     0.37478    0.68961    0.14137   -0.55302   -0.26484   -0.86786    0.31484   -0.23341    0.66626
  30     0.37478    0.68961    0.14136   -0.55302   -0.26486   -0.86786    0.31484   -0.23341    0.66628
  31     0.41526    0.73320    0.18838   -0.60484   -0.26002   -0.92278    0.31794   -0.22688    0.68785
  32     0.41526    0.73320    0.18841   -0.60484   -0.25999   -0.92278    0.31794   -0.22684    0.68798
 
k-point #    24:    0.000000    0.500000    0.500000    0.005556
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14454   -0.05086   -0.14348   -0.93294    0.16483   -0.73754   -0.19540   -0.28802    0.69691
  21     0.15722   -0.01762   -0.12359   -0.90288    0.15421   -0.72803   -0.17485   -0.28081    0.68303
  22     0.15722   -0.01762   -0.12361   -0.90288    0.15419   -0.72803   -0.17485   -0.28083    0.68315
  23     0.19431    0.00996   -0.08957   -0.92859    0.15928   -0.74424   -0.18435   -0.28388    0.68474
  24     0.19431    0.00996   -0.08960   -0.92859    0.15924   -0.74424   -0.18435   -0.28391    0.68488
  25     0.30173    0.59911    0.07189   -0.48215   -0.24496   -0.77952    0.29738   -0.22984    0.70350
  26     0.30173    0.59911    0.07192   -0.48215   -0.24494   -0.77952    0.29738   -0.22982    0.70368
  27     0.35022    0.70762    0.12532   -0.50578   -0.29528   -0.86318    0.35740   -0.22490    0.67314
  28     0.35022    0.70762    0.12526   -0.50578   -0.29534   -0.86318    0.35740   -0.22496    0.67289
  29     0.37677    0.68962    0.14307   -0.55799   -0.26325   -0.87084    0.31285   -0.23370    0.66557
  30     0.37677    0.68962    0.14306   -0.55799   -0.26326   -0.87084    0.31285   -0.23371    0.66561
  31     0.41575    0.73837    0.18912   -0.60810   -0.26408   -0.93072    0.32262   -0.22663    0.68473
  32     0.41575    0.73837    0.18915   -0.60810   -0.26405   -0.93072    0.32262   -0.22660    0.68486
 
k-point #    25:    0.166667    0.166667    0.000000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.16047   -0.02539   -0.12676   -0.94095    0.15674   -0.75508   -0.18587   -0.28724    0.70445
  21     0.18503    0.00787   -0.09752   -0.91821    0.15404   -0.74106   -0.17715   -0.28255    0.68516
  22     0.19663    0.02859   -0.08837   -0.95283    0.14235   -0.78479   -0.16804   -0.28500    0.71148
  23     0.20344    0.04404   -0.07854   -0.93413    0.13764   -0.77473   -0.15940   -0.28198    0.70142
  24     0.22656    0.04860   -0.05627   -0.95255    0.15456   -0.77458   -0.17797   -0.28283    0.68841
  25     0.30260    0.60459    0.07567   -0.49482   -0.24565   -0.79681    0.30199   -0.22693    0.70613
  26     0.32316    0.61914    0.09189   -0.50028   -0.24485   -0.79626    0.29598   -0.23127    0.69325
  27     0.32411    0.64822    0.09726   -0.50534   -0.26653   -0.82945    0.32411   -0.22686    0.69219
  28     0.33465    0.63999    0.10271   -0.52080   -0.25418   -0.82614    0.30534   -0.23194    0.67982
  29     0.33903    0.66014    0.10971   -0.52422   -0.26632   -0.84533    0.32111   -0.22932    0.68254
  30     0.39290    0.73277    0.15918   -0.54341   -0.28937   -0.88329    0.33987   -0.23372    0.65332
  31     0.40952    0.71579    0.18112   -0.60028   -0.25102   -0.90655    0.30627   -0.22840    0.69358
  32     0.46607    0.77013    0.23411   -0.62273   -0.25237   -0.92680    0.30406   -0.23196    0.67239
 
k-point #    26:    0.166667    0.166667    0.100000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14862   -0.03170   -0.13675   -0.93387    0.15373   -0.75356   -0.18032   -0.28537    0.70148
  21     0.17196   -0.00541   -0.11296   -0.92330    0.15134   -0.74593   -0.17737   -0.28492    0.69925
  22     0.19667    0.02883   -0.08639   -0.93654    0.14447   -0.76870   -0.16784   -0.28305    0.69909
  23     0.20053    0.04275   -0.08153   -0.93641    0.13602   -0.77863   -0.15778   -0.28206    0.70501
  24     0.22230    0.04707   -0.05978   -0.94171    0.15280   -0.76647   -0.17523   -0.28208    0.68466
  25     0.30985    0.61150    0.08232   -0.50565   -0.24579   -0.80730    0.30165   -0.22753    0.70150
  26     0.32170    0.63355    0.09255   -0.50638   -0.25717   -0.81823    0.31185   -0.22915    0.68701
  27     0.32744    0.63014    0.09662   -0.50447   -0.25061   -0.80717    0.30270   -0.23082    0.68912
  28     0.33835    0.64647    0.10729   -0.52701   -0.25584   -0.83513    0.30812   -0.23106    0.68206
  29     0.34084    0.65532    0.11091   -0.52826   -0.26071   -0.84274    0.31448   -0.22994    0.68404
  30     0.39017    0.72840    0.15653   -0.54270   -0.28768   -0.88093    0.33823   -0.23364    0.65438
  31     0.41409    0.72174    0.18517   -0.60483   -0.25278   -0.91248    0.30765   -0.22892    0.68894
  32     0.45691    0.75739    0.22476   -0.60169   -0.24965   -0.90217    0.30048   -0.23216    0.67993
 
k-point #    27:    0.166667    0.166667    0.200000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14803   -0.03346   -0.13654   -0.94638    0.15597   -0.76488   -0.18150   -0.28457    0.69942
  21     0.16053   -0.02878   -0.12388   -0.92945    0.16352   -0.74014   -0.18931   -0.28441    0.68597
  22     0.18578    0.03124   -0.09569   -0.92658    0.13366   -0.77204   -0.15454   -0.28147    0.70665
  23     0.19180    0.02610   -0.09029   -0.92594    0.14357   -0.76025   -0.16569   -0.28209    0.69510
  24     0.21733    0.03692   -0.06526   -0.94118    0.15707   -0.76077   -0.18041   -0.28260    0.68065
  25     0.31453    0.62280    0.08510   -0.49422   -0.25439   -0.80250    0.30827   -0.22943    0.69200
  26     0.32331    0.63330    0.09569   -0.51402   -0.25361   -0.82402    0.31000   -0.22762    0.69333
  27     0.33628    0.64871    0.10630   -0.51322   -0.25893   -0.82565    0.31243   -0.22998    0.68669
  28     0.34598    0.65512    0.11561   -0.53440   -0.25604   -0.84354    0.30914   -0.23037    0.68451
  29     0.34815    0.64919    0.11582   -0.54533   -0.25040   -0.84637    0.30104   -0.23233    0.67905
  30     0.38288    0.71638    0.14943   -0.54103   -0.28290   -0.87453    0.33350   -0.23345    0.65738
  31     0.42271    0.73453    0.19296   -0.61172   -0.25743   -0.92354    0.31181   -0.22975    0.67970
  32     0.44353    0.74671    0.21196   -0.58240   -0.25196   -0.88558    0.30318   -0.23157    0.68614
 
k-point #    28:    0.166667    0.166667    0.300000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.15173   -0.03440   -0.13448   -0.94355    0.15833   -0.75743   -0.18613   -0.28621    0.70116
  21     0.16278    0.00146   -0.11933   -0.92262    0.13948   -0.76130   -0.16132   -0.28210    0.70451
  22     0.17188   -0.01428   -0.11195   -0.93031    0.16120   -0.74415   -0.18616   -0.28383    0.68544
  23     0.18148    0.01490   -0.10014   -0.91707    0.14503   -0.75050   -0.16658   -0.28162    0.69190
  24     0.20852    0.02688   -0.07453   -0.93084    0.15771   -0.74921   -0.18163   -0.28304    0.68252
  25     0.31021    0.61370    0.08022   -0.49354   -0.25066   -0.79703    0.30349   -0.22999    0.69517
  26     0.33449    0.65834    0.10853   -0.51536   -0.26508   -0.83921    0.32385   -0.22596    0.69359
  27     0.34520    0.66387    0.11537   -0.52182   -0.26442   -0.84049    0.31867   -0.22984    0.67987
  28     0.35294    0.66983    0.12297   -0.53384   -0.26281   -0.85073    0.31689   -0.22997    0.67949
  29     0.35460    0.65408    0.12103   -0.55066   -0.25033   -0.85015    0.29948   -0.23357    0.67432
  30     0.37584    0.70074    0.14250   -0.54407   -0.27449   -0.86897    0.32490   -0.23335    0.66191
  31     0.42102    0.73416    0.19239   -0.60093   -0.25759   -0.91407    0.31314   -0.22863    0.68553
  32     0.44394    0.75919    0.21212   -0.59358   -0.26352   -0.90882    0.31525   -0.23182    0.67459
 
k-point #    29:    0.166667    0.166667    0.400000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14240   -0.02939   -0.13975   -0.90857    0.14948   -0.73678   -0.17179   -0.28215    0.69172
  21     0.14668   -0.04126   -0.14077   -0.93442    0.15843   -0.74648   -0.18794   -0.28745    0.70276
  22     0.17173   -0.00204   -0.11000   -0.91586    0.15191   -0.74208   -0.17378   -0.28173    0.68658
  23     0.17855   -0.00759   -0.10551   -0.93328    0.16086   -0.74715   -0.18614   -0.28406    0.68600
  24     0.18919    0.01511   -0.09292   -0.89844    0.15158   -0.72435   -0.17409   -0.28212    0.68429
  25     0.31412    0.60612    0.08232   -0.51222   -0.24159   -0.80423    0.29201   -0.23180    0.69267
  26     0.34268    0.68385    0.11772   -0.51133   -0.28013   -0.85250    0.34117   -0.22496    0.68408
  27     0.34693    0.64825    0.11316   -0.53828   -0.25241   -0.83960    0.30132   -0.23376    0.67373
  28     0.35107    0.68597    0.12263   -0.51821   -0.27806   -0.85311    0.33490   -0.22844    0.67339
  29     0.35766    0.67234    0.12684   -0.53789   -0.26159   -0.85257    0.31468   -0.23082    0.67612
  30     0.37765    0.69487    0.14383   -0.55442   -0.26760   -0.87164    0.31722   -0.23382    0.66296
  31     0.41632    0.73301    0.18917   -0.60175   -0.25924   -0.91844    0.31669   -0.22715    0.68865
  32     0.44604    0.76398    0.21382   -0.59585   -0.26650   -0.91379    0.31794   -0.23222    0.67052
 
k-point #    30:    0.166667    0.166667    0.500000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13738   -0.05550   -0.15071   -0.91802    0.16225   -0.72514   -0.19288   -0.28809    0.69789
  21     0.15326   -0.02318   -0.12760   -0.86155    0.15547   -0.68511   -0.17644   -0.28086    0.67434
  22     0.16763   -0.01071   -0.11430   -0.91601    0.15609   -0.73768   -0.17834   -0.28193    0.68370
  23     0.16945   -0.00218   -0.11229   -0.87331    0.14966   -0.70168   -0.17163   -0.28174    0.68373
  24     0.18071   -0.00475   -0.10344   -0.93506    0.16009   -0.74960   -0.18546   -0.28415    0.68713
  25     0.31985    0.60622    0.08702   -0.52569   -0.23721   -0.81205    0.28636   -0.23284    0.68929
  26     0.33878    0.63916    0.10514   -0.52980   -0.25136   -0.83018    0.30038   -0.23364    0.67485
  27     0.34971    0.70410    0.12476   -0.50709   -0.29251   -0.86148    0.35439   -0.22495    0.67496
  28     0.34975    0.70564    0.12452   -0.50481   -0.29426   -0.86070    0.35589   -0.22523    0.67317
  29     0.35798    0.65180    0.12464   -0.55122   -0.24463   -0.84504    0.29382   -0.23333    0.67860
  30     0.37977    0.69655    0.14573   -0.55676   -0.26741   -0.87354    0.31678   -0.23403    0.66197
  31     0.41526    0.73492    0.18851   -0.60430   -0.26152   -0.92395    0.31966   -0.22675    0.68750
  32     0.44540    0.76147    0.21320   -0.59426   -0.26475   -0.91033    0.31607   -0.23220    0.67250
 
k-point #    31:    0.166667    0.333333    0.000000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.16323   -0.01927   -0.12066   -0.90961    0.15751   -0.72710   -0.18250   -0.28389    0.68721
  21     0.16505   -0.01259   -0.12088   -0.93648    0.15043   -0.75884   -0.17764   -0.28593    0.70616
  22     0.18680    0.01738   -0.09825   -0.94615    0.14361   -0.77672   -0.16942   -0.28505    0.71024
  23     0.19227    0.02484   -0.08910   -0.91968    0.14614   -0.75226   -0.16743   -0.28138    0.68867
  24     0.21447    0.03691   -0.06805   -0.93956    0.15442   -0.76200   -0.17756   -0.28252    0.68297
  25     0.30900    0.60634    0.08056   -0.50403   -0.24282   -0.80138    0.29734   -0.22844    0.70195
  26     0.32579    0.62570    0.09478   -0.50457   -0.24816   -0.80448    0.29991   -0.23100    0.69009
  27     0.32913    0.65213    0.10158   -0.51182   -0.26622   -0.83483    0.32300   -0.22754    0.68991
  28     0.34422    0.66753    0.11421   -0.52776   -0.26918   -0.85107    0.32332   -0.23000    0.67807
  29     0.34979    0.65749    0.11699   -0.53128   -0.25744   -0.83898    0.30770   -0.23280    0.67478
  30     0.38206    0.71144    0.14848   -0.54063   -0.27917   -0.87000    0.32938   -0.23359    0.65981
  31     0.42829    0.73541    0.19800   -0.60168   -0.25398   -0.90880    0.30712   -0.23029    0.68546
  32     0.46230    0.76162    0.23082   -0.62190   -0.24730   -0.92123    0.29932   -0.23148    0.67732
 
k-point #    32:    0.166667    0.333333    0.100000    0.044444
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14748   -0.03403   -0.13736   -0.91769    0.15544   -0.73618   -0.18151   -0.28483    0.69514
  21     0.16450   -0.01645   -0.12139   -0.93731    0.15369   -0.75635   -0.18096   -0.28589    0.70317
  22     0.18021    0.01767   -0.10252   -0.92220    0.13976   -0.75966   -0.16254   -0.28273    0.70320
  23     0.19452    0.02378   -0.08782   -0.92793    0.14814   -0.75719   -0.17074   -0.28234    0.69142
  24     0.21191    0.03664   -0.07024   -0.93420    0.15266   -0.75892   -0.17527   -0.28215    0.68234
  25     0.31529    0.61548    0.08666   -0.51109   -0.24556   -0.81127    0.30019   -0.22863    0.69722
  26     0.32799    0.64120    0.09882   -0.51304   -0.25870   -0.82625    0.31320   -0.22917    0.68879
  27     0.33031    0.63824    0.09976   -0.50922   -0.25519   -0.81715    0.30793   -0.23055    0.68579
  28     0.34549    0.65772    0.11439   -0.53406   -0.25985   -0.84629    0.31223   -0.23110    0.68000
  29     0.35065    0.66375    0.11860   -0.52905   -0.26178   -0.84216    0.31311   -0.23204    0.67552
  30     0.37956    0.70818    0.14610   -0.53903   -0.27829   -0.86765    0.32862   -0.23346    0.66073
  31     0.43074    0.73898    0.20038   -0.60943   -0.25493   -0.91768    0.30825   -0.23035    0.68202
  32     0.45217    0.74977    0.22052   -0.60124   -0.24634   -0.89884    0.29760   -0.23165    0.68396
 
k-point #    33:    0.166667    0.333333    0.200000    0.044444
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14297   -0.03621   -0.14091   -0.93937    0.15458   -0.76020   -0.17918   -0.28388    0.69774
  21     0.15770   -0.02559   -0.12701   -0.93274    0.15740   -0.74944   -0.18329   -0.28471    0.69517
  22     0.17879    0.02021   -0.10323   -0.92435    0.13688   -0.76577   -0.15858   -0.28201    0.70486
  23     0.19057    0.01854   -0.09150   -0.92206    0.14971   -0.75004   -0.17202   -0.28207    0.68805
  24     0.20841    0.03250   -0.07374   -0.93252    0.15330   -0.75661   -0.17591   -0.28214    0.68255
  25     0.32117    0.62685    0.09105   -0.50582   -0.25248   -0.81150    0.30568   -0.23012    0.68786
  26     0.32828    0.63574    0.09948   -0.52165   -0.25250   -0.82911    0.30746   -0.22880    0.68992
  27     0.33641    0.65331    0.10673   -0.50995   -0.26285   -0.82685    0.31690   -0.22968    0.68524
  28     0.34935    0.65497    0.11768   -0.54054   -0.25409   -0.84616    0.30562   -0.23167    0.68013
  29     0.35569    0.66925    0.12365   -0.53471   -0.26218   -0.84827    0.31356   -0.23204    0.67482
  30     0.37379    0.70078    0.14070   -0.53536   -0.27629   -0.86234    0.32699   -0.23310    0.66317
  31     0.42717    0.72983    0.19777   -0.60944   -0.24841   -0.91210    0.30266   -0.22940    0.68789
  32     0.44228    0.75211    0.21064   -0.59264   -0.25818   -0.90246    0.30983   -0.23164    0.67918
 
k-point #    34:    0.166667    0.333333    0.300000    0.044444
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14582   -0.04083   -0.13990   -0.93228    0.15938   -0.74564   -0.18665   -0.28572    0.69690
  21     0.15986   -0.01950   -0.12587   -0.93280    0.15237   -0.75344   -0.17936   -0.28573    0.70437
  22     0.16991    0.00268   -0.11063   -0.90754    0.14709   -0.74031   -0.16723   -0.28054    0.68637
  23     0.18738    0.01658   -0.09466   -0.92485    0.14858   -0.75405   -0.17080   -0.28205    0.68993
  24     0.20687    0.02546   -0.07633   -0.93890    0.15734   -0.75749   -0.18141   -0.28320    0.68474
  25     0.31178    0.61364    0.08164   -0.49334   -0.24924   -0.79520    0.30186   -0.23014    0.69520
  26     0.33538    0.64139    0.10523   -0.52373   -0.25279   -0.82974    0.30601   -0.23015    0.68709
  27     0.34097    0.66747    0.11326   -0.51421   -0.26955   -0.84071    0.32650   -0.22771    0.68486
  28     0.35164    0.67458    0.12189   -0.52974   -0.26828   -0.85269    0.32295   -0.22975    0.67633
  29     0.36080    0.67465    0.12851   -0.53775   -0.26270   -0.85160    0.31385   -0.23230    0.67287
  30     0.37213    0.69404    0.13912   -0.54095   -0.27126   -0.86286    0.32191   -0.23301    0.66546
  31     0.41655    0.72398    0.18888   -0.60016   -0.25112   -0.90759    0.30743   -0.22766    0.69349
  32     0.43792    0.75329    0.20755   -0.60297   -0.26171   -0.91834    0.31537   -0.23037    0.67733
 
k-point #    35:    0.166667    0.333333    0.400000    0.044444
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.14347   -0.04339   -0.14248   -0.93586    0.15929   -0.74900   -0.18686   -0.28596    0.69781
  21     0.15551   -0.01871   -0.12657   -0.88639    0.15179   -0.71217   -0.17421   -0.28208    0.68512
  22     0.17375   -0.00417   -0.10902   -0.92182    0.15459   -0.74390   -0.17792   -0.28277    0.68812
  23     0.18202    0.00852   -0.10008   -0.91735    0.15111   -0.74385   -0.17350   -0.28210    0.68714
  24     0.19969    0.01867   -0.08375   -0.92811    0.15664   -0.74708   -0.18102   -0.28344    0.68600
  25     0.30689    0.60346    0.07635   -0.49320   -0.24482   -0.78977    0.29657   -0.23054    0.69903
  26     0.32916    0.62247    0.09647   -0.52125   -0.24356   -0.81456    0.29331   -0.23269    0.68393
  27     0.34639    0.69300    0.12106   -0.50983   -0.28565   -0.85644    0.34661   -0.22533    0.67891
  28     0.35195    0.69865    0.12499   -0.51292   -0.28753   -0.85963    0.34670   -0.22696    0.67191
  29     0.36209    0.67186    0.12950   -0.54150   -0.25908   -0.85127    0.30978   -0.23259    0.67328
  30     0.37688    0.69473    0.14328   -0.55114   -0.26797   -0.86899    0.31785   -0.23360    0.66400
  31     0.41317    0.72944    0.18664   -0.60488   -0.25806   -0.92115    0.31627   -0.22652    0.69041
  32     0.43446    0.75188    0.20513   -0.60822   -0.26233   -0.92564    0.31742   -0.22933    0.67861
 
k-point #    36:    0.166667    0.333333    0.500000    0.022222
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13968   -0.05076   -0.14662   -0.93415    0.16226   -0.74371   -0.19044   -0.28630    0.69494
  21     0.16061   -0.01367   -0.12023   -0.88730    0.15352   -0.71302   -0.17428   -0.28083    0.68035
  22     0.17750   -0.00332   -0.10567   -0.92503    0.15687   -0.74421   -0.18082   -0.28317    0.68688
  23     0.18129    0.00780   -0.10108   -0.91303    0.15074   -0.73954   -0.17349   -0.28237    0.68818
  24     0.18947    0.01232   -0.09355   -0.90810    0.15338   -0.73095   -0.17715   -0.28302    0.68614
  25     0.30762    0.59763    0.07628   -0.50292   -0.23938   -0.79293    0.29001   -0.23134    0.69875
  26     0.32286    0.61581    0.09043   -0.51204   -0.24309   -0.80499    0.29295   -0.23243    0.68762
  27     0.35016    0.70639    0.12526   -0.50664   -0.29418   -0.86287    0.35623   -0.22491    0.67384
  28     0.35017    0.70748    0.12504   -0.50479   -0.29547   -0.86210    0.35731   -0.22513    0.67250
  29     0.36234    0.66490    0.12899   -0.54735   -0.25305   -0.84990    0.30255   -0.23335    0.67403
  30     0.37922    0.69665    0.14540   -0.55421   -0.26780   -0.87164    0.31743   -0.23382    0.66293
  31     0.41345    0.73449    0.18715   -0.60817   -0.26221   -0.92920    0.32103   -0.22630    0.68705
  32     0.43333    0.75106    0.20435   -0.61000   -0.26218   -0.92773    0.31773   -0.22898    0.67938
 
k-point #    37:    0.166667    0.500000    0.000000    0.011111
 state    E_KS      E_HF       E_GW       Sx         Sc         Vxc         DE_HF        DE_GW       Znk
  20     0.13832   -0.03476   -0.14427   -0.92004    0.15022   -0.74695   -0.17309   -0.28259    0.69419
  21     0.17463    0.00303   -0.11049   -0.93839    0.14562   -0.76678   -0.17160   -0.28512    0.70834
  22     0.17463    0.00303   -0.11053   -0.93839    0.14557   -0.76678   -0.17160   -0.28516    0.70857
  23     0.19839    0.01976   -0.08387   -0.92326    0.15579   -0.74464   -0.17862   -0.28226    0.68082
  24     0.19839    0.01976   -0.08388   -0.92326    0.15578   -0.74464   -0.17862   -0.28227    0.68088
  25     0.31988    0.61783    0.08981   -0.50828   -0.24517   -0.80623    0.29795   -0.23008    0.69423
  26     0.31988    0.61783    0.08976   -0.50828   -0.24522   -0.80623    0.29795   -0.23012    0.69398
